nohup: ignoring input
=== Titanium Ultra Enterprise System ===
[SocialMedia] Nincs token, layer passzív.
[Subscription_3] Feature_4 -> Value: 64.38
[Subscription_4] Feature_3 -> Value: 50.94
[Subscription_2] Feature_1 -> Value: 69.26
[Subscription_7] Feature_5 -> Value: 53.37
[Subscription_20] Feature_2 -> Value: 69.85
[Subscription_19] Feature_3 -> Value: 84.05
[Subscription_14] Feature_3 -> Value: 88.1
[Subscription_16] Feature_3 -> Value: 28.71
[Subscription_1] Feature_3 -> Value: 9.88
[Subscription_5] Feature_2 -> Value: 87.64
[Subscription_10] Feature_2 -> Value: 41.31
[Subscription_12] Feature_4 -> Value: 84.1
[Subscription_9] Feature_1 -> Value: 24.11
[Subscription_8] Feature_5 -> Value: 28.95
[Subscription_17] Feature_1 -> Value: 3.66
[Subscription_15] Feature_5 -> Value: 26.93
[Subscription_3] Feature_5 -> Value: 67.03
[Subscription_6] Feature_5 -> Value: 96.9
[Subscription_7] Feature_1 -> Value: 45.48
[Subscription_20] Feature_3 -> Value: 44.79
[Subscription_13] Feature_5 -> Value: 86.45
[Subscription_18] Feature_5 -> Value: 36.66
[Subscription_16] Feature_4 -> Value: 72.8
[Subscription_4] Feature_4 -> Value: 41.82
[Subscription_2] Feature_2 -> Value: 16.95
[Subscription_10] Feature_3 -> Value: 48.96
[Subscription_12] Feature_5 -> Value: 66.2
[Subscription_9] Feature_2 -> Value: 90.46
[Subscription_11] Feature_2 -> Value: 58.12
[Subscription_19] Feature_4 -> Value: 10.51
[Subscription_15] Feature_1 -> Value: 77.32
[Subscription_1] Feature_4 -> Value: 51.02
[Subscription_5] Feature_3 -> Value: 71.78
[Subscription_7] Feature_2 -> Value: 65.22
[Subscription_13] Feature_1 -> Value: 85.31
[Subscription_14] Feature_4 -> Value: 43.39
[Subscription_18] Feature_1 -> Value: 82.99
[Subscription_2] Feature_3 -> Value: 79.84
[Subscription_20] Feature_4 -> Value: 70.43
[Subscription_8] Feature_1 -> Value: 53.31
[Subscription_11] Feature_3 -> Value: 64.39
[Subscription_17] Feature_2 -> Value: 40.29
[Subscription_16] Feature_5 -> Value: 56.34
[Subscription_3] Feature_1 -> Value: 53.87
[Subscription_6] Feature_1 -> Value: 40.57
[Subscription_10] Feature_4 -> Value: 62.73
[Subscription_12] Feature_1 -> Value: 72.44
[Subscription_4] Feature_5 -> Value: 0.71
[Subscription_7] Feature_3 -> Value: 32.57
[Subscription_8] Feature_2 -> Value: 93.74
[Subscription_9] Feature_3 -> Value: 25.83
[Subscription_19] Feature_5 -> Value: 66.01
[Subscription_15] Feature_2 -> Value: 58.53
[Subscription_18] Feature_2 -> Value: 88.38
[Subscription_1] Feature_5 -> Value: 48.34
[Subscription_5] Feature_4 -> Value: 82.74
[Subscription_3] Feature_2 -> Value: 35.16
[Subscription_2] Feature_4 -> Value: 48.08
[Subscription_12] Feature_2 -> Value: 55.62
[Subscription_13] Feature_2 -> Value: 76.4
[Subscription_14] Feature_5 -> Value: 93.8
[Subscription_16] Feature_1 -> Value: 37.9
[Subscription_20] Feature_5 -> Value: 85.31
[Subscription_9] Feature_4 -> Value: 8.44
[Subscription_11] Feature_4 -> Value: 74.55
[Subscription_17] Feature_3 -> Value: 59.85
[Subscription_1] Feature_1 -> Value: 71.04
[Subscription_3] Feature_3 -> Value: 87.07
[Subscription_6] Feature_2 -> Value: 11.39
[Subscription_10] Feature_5 -> Value: 83.03
[Subscription_7] Feature_4 -> Value: 74.73
[Subscription_8] Feature_3 -> Value: 0.92
[Subscription_13] Feature_3 -> Value: 30.12
[Subscription_14] Feature_1 -> Value: 23.98
[Subscription_16] Feature_2 -> Value: 45.66
[Subscription_4] Feature_1 -> Value: 83.15
[Subscription_2] Feature_5 -> Value: 71.07
[Subscription_19] Feature_1 -> Value: 16.09
[Subscription_15] Feature_3 -> Value: 6.82
[Subscription_18] Feature_3 -> Value: 31.2
[Subscription_5] Feature_5 -> Value: 85.84
[Subscription_3] Feature_4 -> Value: 61.47
[Subscription_6] Feature_3 -> Value: 9.78
[Subscription_12] Feature_3 -> Value: 55.01
[Subscription_20] Feature_1 -> Value: 43.84
[Subscription_7] Feature_5 -> Value: 55.86
[Subscription_11] Feature_5 -> Value: 36.96
[Subscription_17] Feature_4 -> Value: 20.47
[Subscription_4] Feature_2 -> Value: 10.7
[Subscription_8] Feature_4 -> Value: 55.95
[Subscription_9] Feature_5 -> Value: 61.32
[Subscription_15] Feature_4 -> Value: 50.83
[Subscription_1] Feature_2 -> Value: 54.62
[Subscription_5] Feature_1 -> Value: 51.49
[Subscription_6] Feature_4 -> Value: 91.95
[Subscription_10] Feature_1 -> Value: 35.28
[Subscription_12] Feature_4 -> Value: 85.58
[Subscription_20] Feature_2 -> Value: 41.89
[Subscription_13] Feature_4 -> Value: 0.81
[Subscription_14] Feature_2 -> Value: 63.14
[Subscription_17] Feature_5 -> Value: 20.25
[Subscription_18] Feature_4 -> Value: 44.27
[Subscription_16] Feature_3 -> Value: 87.95
[Subscription_2] Feature_1 -> Value: 44.52
[Subscription_8] Feature_5 -> Value: 75.15
[Subscription_7] Feature_1 -> Value: 94.82
[Subscription_11] Feature_1 -> Value: 14.09
[Subscription_19] Feature_2 -> Value: 35.07
[Subscription_5] Feature_2 -> Value: 1.35
[Subscription_3] Feature_5 -> Value: 80.91
[Subscription_6] Feature_5 -> Value: 18.33
[Subscription_10] Feature_2 -> Value: 55.43
[Subscription_9] Feature_1 -> Value: 63.48
[Subscription_15] Feature_5 -> Value: 69.48
[Subscription_1] Feature_3 -> Value: 73.19
[Subscription_4] Feature_3 -> Value: 59.14
[Subscription_12] Feature_5 -> Value: 56.96
[Subscription_20] Feature_3 -> Value: 7.22
[Subscription_7] Feature_2 -> Value: 12.95
[Subscription_11] Feature_2 -> Value: 92.96
[Subscription_14] Feature_3 -> Value: 25.05
[Subscription_17] Feature_1 -> Value: 32.77
[Subscription_18] Feature_5 -> Value: 65.87
[Subscription_16] Feature_4 -> Value: 23.57
[Subscription_5] Feature_3 -> Value: 98.55
[Subscription_3] Feature_1 -> Value: 96.86
[Subscription_6] Feature_1 -> Value: 32.46
[Subscription_10] Feature_3 -> Value: 24.86
[Subscription_13] Feature_5 -> Value: 74.58
[Subscription_9] Feature_2 -> Value: 42.46
[Subscription_19] Feature_3 -> Value: 68.1
[Subscription_15] Feature_1 -> Value: 12.28
[Subscription_2] Feature_2 -> Value: 43.48
[Subscription_8] Feature_1 -> Value: 11.96
[Subscription_12] Feature_1 -> Value: 4.89
[Subscription_20] Feature_4 -> Value: 7.24
[Subscription_16] Feature_5 -> Value: 43.85
[Subscription_1] Feature_4 -> Value: 41.07
[Subscription_10] Feature_4 -> Value: 32.49
[Subscription_7] Feature_3 -> Value: 2.06
[Subscription_11] Feature_3 -> Value: 2.96
[Subscription_19] Feature_4 -> Value: 88.89
[Subscription_14] Feature_4 -> Value: 94.51
[Subscription_15] Feature_2 -> Value: 7.64
[Subscription_5] Feature_4 -> Value: 16.47
[Subscription_4] Feature_4 -> Value: 62.8
[Subscription_6] Feature_2 -> Value: 3.08
[Subscription_9] Feature_3 -> Value: 84.24
[Subscription_17] Feature_2 -> Value: 40.04
[Subscription_18] Feature_1 -> Value: 77.64
[Subscription_3] Feature_2 -> Value: 11.11
[Subscription_2] Feature_3 -> Value: 45.48
[Subscription_13] Feature_1 -> Value: 91.88
[Subscription_20] Feature_5 -> Value: 53.92
[Subscription_12] Feature_2 -> Value: 50.93
[Subscription_19] Feature_5 -> Value: 31.4
[Subscription_14] Feature_5 -> Value: 6.15
[Subscription_16] Feature_1 -> Value: 64.14
[Subscription_1] Feature_5 -> Value: 42.47
[Subscription_6] Feature_3 -> Value: 4.57
[Subscription_8] Feature_2 -> Value: 88.72
[Subscription_15] Feature_3 -> Value: 90.4
[Subscription_5] Feature_5 -> Value: 26.07
[Subscription_10] Feature_5 -> Value: 3.63
[Subscription_7] Feature_4 -> Value: 81.13
[Subscription_11] Feature_4 -> Value: 92.46
[Subscription_12] Feature_3 -> Value: 12.15
[Subscription_13] Feature_2 -> Value: 12.38
[Subscription_1] Feature_1 -> Value: 62.81
[Subscription_4] Feature_5 -> Value: 17.85
[Subscription_8] Feature_3 -> Value: 60.53
[Subscription_9] Feature_4 -> Value: 7.49
[Subscription_20] Feature_1 -> Value: 46.76
[Subscription_19] Feature_1 -> Value: 96.55
[Subscription_17] Feature_3 -> Value: 15.25
[Subscription_14] Feature_1 -> Value: 54.06
[Subscription_18] Feature_2 -> Value: 62.68
[Subscription_16] Feature_2 -> Value: 42.79
[Subscription_5] Feature_1 -> Value: 66.14
[Subscription_3] Feature_3 -> Value: 89.31
[Subscription_2] Feature_4 -> Value: 61.89
[Subscription_6] Feature_4 -> Value: 47.85
[Subscription_12] Feature_4 -> Value: 87.88
[Subscription_15] Feature_4 -> Value: 75.86
[Subscription_4] Feature_1 -> Value: 31.66
[Subscription_7] Feature_5 -> Value: 42.33
[Subscription_11] Feature_5 -> Value: 75.6
[Subscription_13] Feature_3 -> Value: 19.38
[Subscription_19] Feature_2 -> Value: 60.45
[Subscription_17] Feature_4 -> Value: 17.07
[Subscription_14] Feature_2 -> Value: 35.35
[Subscription_16] Feature_3 -> Value: 62.46
[Subscription_1] Feature_2 -> Value: 87.33
[Subscription_3] Feature_4 -> Value: 30.34
[Subscription_10] Feature_1 -> Value: 36.38
[Subscription_9] Feature_5 -> Value: 37.28
[Subscription_20] Feature_2 -> Value: 68.0
[Subscription_5] Feature_2 -> Value: 25.08
[Subscription_2] Feature_5 -> Value: 15.13
[Subscription_4] Feature_2 -> Value: 14.29
[Subscription_8] Feature_4 -> Value: 80.48
[Subscription_7] Feature_1 -> Value: 42.5
[Subscription_12] Feature_5 -> Value: 68.25
[Subscription_18] Feature_3 -> Value: 93.49
[Subscription_1] Feature_3 -> Value: 93.92
[Subscription_6] Feature_5 -> Value: 97.75
[Subscription_9] Feature_1 -> Value: 24.8
[Subscription_11] Feature_1 -> Value: 57.42
[Subscription_14] Feature_3 -> Value: 16.95
[Subscription_15] Feature_5 -> Value: 24.52
[Subscription_3] Feature_5 -> Value: 24.07
[Subscription_4] Feature_3 -> Value: 86.72
[Subscription_10] Feature_2 -> Value: 71.23
[Subscription_13] Feature_4 -> Value: 9.83
[Subscription_19] Feature_3 -> Value: 7.27
[Subscription_17] Feature_5 -> Value: 82.91
[Subscription_16] Feature_4 -> Value: 77.18
[Subscription_1] Feature_4 -> Value: 15.59
[Subscription_7] Feature_2 -> Value: 15.06
[Subscription_20] Feature_3 -> Value: 99.91
[Subscription_5] Feature_3 -> Value: 85.3
[Subscription_2] Feature_1 -> Value: 61.85
[Subscription_4] Feature_4 -> Value: 69.75
[Subscription_8] Feature_5 -> Value: 72.82
[Subscription_9] Feature_2 -> Value: 17.58
[Subscription_11] Feature_2 -> Value: 11.33
[Subscription_12] Feature_1 -> Value: 9.65
[Subscription_19] Feature_4 -> Value: 74.65
[Subscription_18] Feature_4 -> Value: 10.58
[Subscription_15] Feature_1 -> Value: 14.45
[Subscription_16] Feature_5 -> Value: 76.35
[Subscription_1] Feature_5 -> Value: 23.07
[Subscription_3] Feature_1 -> Value: 67.78
[Subscription_6] Feature_1 -> Value: 7.9
[Subscription_13] Feature_5 -> Value: 78.38
[Subscription_17] Feature_1 -> Value: 61.1
[Subscription_14] Feature_4 -> Value: 72.15
[Subscription_4] Feature_5 -> Value: 81.73
[Subscription_10] Feature_3 -> Value: 44.42
[Subscription_7] Feature_3 -> Value: 2.6
[Subscription_11] Feature_3 -> Value: 29.44
[Subscription_18] Feature_5 -> Value: 7.25
[Subscription_16] Feature_1 -> Value: 16.72
[Subscription_8] Feature_1 -> Value: 58.02
[Subscription_20] Feature_4 -> Value: 39.85
[Subscription_12] Feature_2 -> Value: 12.5
[Subscription_17] Feature_2 -> Value: 37.58
[Subscription_14] Feature_5 -> Value: 41.08
[Subscription_1] Feature_1 -> Value: 2.64
[Subscription_5] Feature_4 -> Value: 29.7
[Subscription_2] Feature_2 -> Value: 19.01
[Subscription_10] Feature_4 -> Value: 94.34
[Subscription_9] Feature_3 -> Value: 15.06
[Subscription_7] Feature_4 -> Value: 30.24
[Subscription_19] Feature_5 -> Value: 82.43
[Subscription_15] Feature_2 -> Value: 11.47
[Subscription_3] Feature_2 -> Value: 80.06
[Subscription_6] Feature_2 -> Value: 83.34
[Subscription_11] Feature_4 -> Value: 16.76
[Subscription_12] Feature_3 -> Value: 16.17
[Subscription_13] Feature_1 -> Value: 6.89
[Subscription_14] Feature_1 -> Value: 57.49
[Subscription_16] Feature_2 -> Value: 41.61
[Subscription_2] Feature_3 -> Value: 75.88
[Subscription_4] Feature_1 -> Value: 85.95
[Subscription_20] Feature_5 -> Value: 80.74
[Subscription_7] Feature_5 -> Value: 41.44
[Subscription_17] Feature_3 -> Value: 99.5
[Subscription_18] Feature_1 -> Value: 78.95
[Subscription_3] Feature_3 -> Value: 40.29
[Subscription_6] Feature_3 -> Value: 58.28
[Subscription_8] Feature_2 -> Value: 51.92
[Subscription_9] Feature_4 -> Value: 74.49
[Subscription_11] Feature_5 -> Value: 19.19
[Subscription_16] Feature_3 -> Value: 55.89
[Subscription_1] Feature_2 -> Value: 14.98
[Subscription_5] Feature_5 -> Value: 15.51
[Subscription_10] Feature_5 -> Value: 10.87
[Subscription_20] Feature_1 -> Value: 7.88
[Subscription_7] Feature_1 -> Value: 10.08
[Subscription_13] Feature_2 -> Value: 30.24
[Subscription_19] Feature_1 -> Value: 18.99
[Subscription_14] Feature_2 -> Value: 33.53
[Subscription_15] Feature_3 -> Value: 9.39
[Subscription_2] Feature_4 -> Value: 90.47
[Subscription_12] Feature_4 -> Value: 57.13
[Subscription_11] Feature_1 -> Value: 26.95
[Subscription_5] Feature_1 -> Value: 85.17
[Subscription_4] Feature_2 -> Value: 8.45
[Subscription_6] Feature_4 -> Value: 79.99
[Subscription_20] Feature_2 -> Value: 42.83
[Subscription_13] Feature_3 -> Value: 0.57
[Subscription_19] Feature_2 -> Value: 37.66
[Subscription_17] Feature_4 -> Value: 65.64
[Subscription_14] Feature_3 -> Value: 67.38
[Subscription_18] Feature_2 -> Value: 96.62
[Subscription_16] Feature_4 -> Value: 84.23
[Subscription_3] Feature_4 -> Value: 14.02
[Subscription_2] Feature_5 -> Value: 13.45
[Subscription_8] Feature_3 -> Value: 89.85
[Subscription_9] Feature_5 -> Value: 38.64
[Subscription_7] Feature_2 -> Value: 87.37
[Subscription_12] Feature_5 -> Value: 83.9
[Subscription_1] Feature_3 -> Value: 91.34
[Subscription_4] Feature_3 -> Value: 31.61
[Subscription_6] Feature_5 -> Value: 75.03
[Subscription_10] Feature_1 -> Value: 5.37
[Subscription_11] Feature_2 -> Value: 27.92
[Subscription_13] Feature_4 -> Value: 27.23
[Subscription_17] Feature_5 -> Value: 41.6
[Subscription_14] Feature_4 -> Value: 53.91
[Subscription_15] Feature_4 -> Value: 61.9
[Subscription_18] Feature_3 -> Value: 56.96
[Subscription_16] Feature_5 -> Value: 85.69
[Subscription_2] Feature_1 -> Value: 12.7
[Subscription_7] Feature_3 -> Value: 63.36
[Subscription_5] Feature_2 -> Value: 89.21
[Subscription_3] Feature_5 -> Value: 79.45
[Subscription_10] Feature_2 -> Value: 70.1
[Subscription_6] Feature_1 -> Value: 49.77
[Subscription_20] Feature_3 -> Value: 88.95
[Subscription_12] Feature_1 -> Value: 63.01
[Subscription_11] Feature_3 -> Value: 60.91
[Subscription_19] Feature_3 -> Value: 78.02
[Subscription_14] Feature_5 -> Value: 43.89
[Subscription_18] Feature_4 -> Value: 18.32
[Subscription_1] Feature_4 -> Value: 90.89
[Subscription_2] Feature_2 -> Value: 47.98
[Subscription_8] Feature_4 -> Value: 64.74
[Subscription_9] Feature_1 -> Value: 48.87
[Subscription_13] Feature_5 -> Value: 47.37
[Subscription_4] Feature_4 -> Value: 6.32
[Subscription_17] Feature_1 -> Value: 15.67
[Subscription_15] Feature_5 -> Value: 73.76
[Subscription_16] Feature_1 -> Value: 48.6
[Subscription_1] Feature_5 -> Value: 58.85
[Subscription_5] Feature_3 -> Value: 62.54
[Subscription_3] Feature_1 -> Value: 48.77
[Subscription_2] Feature_3 -> Value: 23.48
[Subscription_7] Feature_4 -> Value: 87.13
[Subscription_20] Feature_4 -> Value: 68.4
[Subscription_12] Feature_2 -> Value: 85.12
[Subscription_11] Feature_4 -> Value: 6.25
[Subscription_19] Feature_4 -> Value: 73.43
[Subscription_14] Feature_1 -> Value: 59.11
[Subscription_10] Feature_3 -> Value: 23.93
[Subscription_6] Feature_2 -> Value: 29.26
[Subscription_8] Feature_5 -> Value: 12.98
[Subscription_9] Feature_2 -> Value: 20.03
[Subscription_15] Feature_1 -> Value: 37.18
[Subscription_18] Feature_5 -> Value: 0.77
[Subscription_5] Feature_4 -> Value: 22.15
[Subscription_7] Feature_5 -> Value: 78.02
[Subscription_12] Feature_3 -> Value: 34.36
[Subscription_13] Feature_1 -> Value: 5.57
[Subscription_4] Feature_5 -> Value: 86.82
[Subscription_2] Feature_4 -> Value: 69.47
[Subscription_10] Feature_4 -> Value: 16.56
[Subscription_20] Feature_5 -> Value: 85.82
[Subscription_11] Feature_5 -> Value: 77.08
[Subscription_17] Feature_2 -> Value: 56.73
[Subscription_18] Feature_1 -> Value: 79.75
[Subscription_16] Feature_2 -> Value: 99.45
[Subscription_1] Feature_1 -> Value: 32.2
[Subscription_3] Feature_2 -> Value: 83.68
[Subscription_8] Feature_1 -> Value: 32.71
[Subscription_9] Feature_3 -> Value: 57.78
[Subscription_19] Feature_5 -> Value: 52.03
[Subscription_14] Feature_2 -> Value: 22.37
[Subscription_15] Feature_2 -> Value: 16.0
[Subscription_5] Feature_5 -> Value: 98.45
[Subscription_4] Feature_1 -> Value: 24.75
[Subscription_6] Feature_3 -> Value: 72.36
[Subscription_10] Feature_5 -> Value: 32.07
[Subscription_12] Feature_4 -> Value: 16.34
[Subscription_13] Feature_2 -> Value: 2.64
[Subscription_17] Feature_3 -> Value: 96.6
[Subscription_9] Feature_4 -> Value: 45.61
[Subscription_7] Feature_1 -> Value: 60.51
[Subscription_20] Feature_1 -> Value: 54.93
[Subscription_11] Feature_1 -> Value: 57.66
[Subscription_14] Feature_3 -> Value: 38.98
[Subscription_18] Feature_2 -> Value: 80.6
[Subscription_16] Feature_3 -> Value: 18.47
[Subscription_1] Feature_2 -> Value: 64.94
[Subscription_5] Feature_1 -> Value: 26.29
[Subscription_3] Feature_3 -> Value: 37.75
[Subscription_2] Feature_5 -> Value: 83.33
[Subscription_12] Feature_5 -> Value: 94.84
[Subscription_4] Feature_2 -> Value: 47.35
[Subscription_6] Feature_4 -> Value: 48.89
[Subscription_10] Feature_1 -> Value: 98.08
[Subscription_8] Feature_2 -> Value: 10.84
[Subscription_20] Feature_2 -> Value: 31.22
[Subscription_11] Feature_2 -> Value: 46.1
[Subscription_13] Feature_3 -> Value: 55.36
[Subscription_19] Feature_1 -> Value: 2.86
[Subscription_17] Feature_4 -> Value: 25.9
[Subscription_15] Feature_3 -> Value: 45.75
[Subscription_18] Feature_3 -> Value: 41.28
[Subscription_1] Feature_3 -> Value: 21.92
[Subscription_3] Feature_4 -> Value: 90.19
[Subscription_7] Feature_2 -> Value: 46.08
[Subscription_14] Feature_4 -> Value: 58.0
[Subscription_16] Feature_4 -> Value: 53.39
[Subscription_5] Feature_2 -> Value: 81.97
[Subscription_4] Feature_3 -> Value: 15.04
[Subscription_9] Feature_5 -> Value: 28.76
[Subscription_11] Feature_3 -> Value: 88.2
[Subscription_19] Feature_2 -> Value: 47.58
[Subscription_18] Feature_4 -> Value: 40.0
[Subscription_2] Feature_1 -> Value: 34.09
[Subscription_10] Feature_2 -> Value: 21.4
[Subscription_6] Feature_5 -> Value: 13.53
[Subscription_8] Feature_3 -> Value: 24.08
[Subscription_12] Feature_1 -> Value: 72.65
[Subscription_13] Feature_4 -> Value: 55.87
[Subscription_14] Feature_5 -> Value: 51.53
[Subscription_15] Feature_4 -> Value: 51.61
[Subscription_5] Feature_3 -> Value: 55.04
[Subscription_9] Feature_1 -> Value: 41.65
[Subscription_7] Feature_3 -> Value: 48.89
[Subscription_20] Feature_3 -> Value: 49.84
[Subscription_11] Feature_4 -> Value: 29.99
[Subscription_19] Feature_3 -> Value: 74.4
[Subscription_17] Feature_5 -> Value: 53.12
[Subscription_18] Feature_5 -> Value: 5.67
[Subscription_1] Feature_4 -> Value: 26.53
[Subscription_3] Feature_5 -> Value: 52.44
[Subscription_4] Feature_4 -> Value: 3.22
[Subscription_10] Feature_3 -> Value: 37.01
[Subscription_8] Feature_4 -> Value: 66.98
[Subscription_12] Feature_2 -> Value: 41.37
[Subscription_15] Feature_5 -> Value: 25.33
[Subscription_16] Feature_5 -> Value: 13.08
[Subscription_2] Feature_2 -> Value: 8.15
[Subscription_6] Feature_1 -> Value: 41.5
[Subscription_18] Feature_1 -> Value: 7.16
[Subscription_9] Feature_2 -> Value: 28.37
[Subscription_11] Feature_5 -> Value: 32.49
[Subscription_13] Feature_5 -> Value: 45.95
[Subscription_14] Feature_1 -> Value: 48.63
[Subscription_1] Feature_5 -> Value: 45.8
[Subscription_5] Feature_4 -> Value: 0.1
[Subscription_4] Feature_5 -> Value: 95.29
[Subscription_2] Feature_3 -> Value: 5.04
[Subscription_10] Feature_4 -> Value: 42.59
[Subscription_7] Feature_4 -> Value: 42.38
[Subscription_20] Feature_4 -> Value: 31.39
[Subscription_12] Feature_3 -> Value: 48.52
[Subscription_19] Feature_4 -> Value: 46.37
[Subscription_17] Feature_1 -> Value: 19.72
[Subscription_15] Feature_1 -> Value: 33.81
[Subscription_16] Feature_1 -> Value: 52.25
[Subscription_3] Feature_1 -> Value: 2.79
[Subscription_8] Feature_5 -> Value: 70.29
[Subscription_9] Feature_3 -> Value: 96.44
